0;0;0;0;land;false;unknown;0
1;216;249;178;land;false;forest;1
2;236;253;207;land;false;forest;1
3;178;251;176;land;false;forest;1
4;254;234;128;land;false;forest;1
5;73;203;143;land;false;forest;1
6;233;250;255;land;false;forest;1
7;245;255;240;land;false;forest;1
8;207;108;235;land;true;forest;1
9;241;226;57;land;false;forest;1
10;209;124;57;land;false;forest;1
11;112;251;146;land;false;forest;1
12;249;255;253;land;false;forest;1
13;229;44;245;land;true;forest;1
14;148;231;116;land;false;forest;1
15;60;204;64;land;false;forest;1
16;226;254;226;land;false;forest;1
17;31;252;170;land;false;forest;1
18;70;216;211;land;false;forest;1
19;254;187;197;land;true;forest;1
20;254;240;219;land;false;forest;1
21;254;180;204;land;false;forest;1
22;254;235;224;land;false;forest;1
23;136;140;240;land;false;forest;1
24;56;136;240;land;false;forest;1
25;237;59;206;land;false;forest;1
26;253;164;222;land;true;forest;1
27;248;235;126;land;false;forest;1
28;143;145;255;land;false;forest;1
29;245;221;124;land;false;forest;1
30;241;252;181;land;false;forest;1
31;228;223;254;land;false;forest;1
32;235;74;255;land;false;forest;1
33;194;254;245;land;true;forest;1
34;212;212;254;land;true;forest;1
35;185;236;112;land;false;forest;1
36;229;226;255;land;false;forest;1
37;251;255;243;land;false;forest;1
38;244;104;129;land;false;forest;1
39;198;118;234;land;false;forest;1
40;116;236;247;land;false;forest;1
41;247;255;247;land;false;forest;1
42;118;252;174;land;false;forest;1
43;139;220;244;land;false;forest;1
44;151;243;133;land;false;forest;1
45;98;222;165;land;false;forest;1
46;117;233;89;land;false;forest;1
47;220;46;179;land;false;forest;1
48;246;196;135;land;false;forest;1
49;255;244;233;land;false;forest;1
50;238;105;249;land;false;forest;1
51;204;123;68;land;false;forest;1
52;154;110;252;land;false;forest;1
53;228;162;250;land;false;forest;1
54;216;81;45;land;false;forest;1
55;152;248;125;land;false;forest;1
56;64;239;72;land;false;forest;1
57;62;253;86;land;false;forest;1
58;252;163;181;land;false;forest;1
59;239;205;143;land;false;forest;1
60;200;240;63;land;false;forest;1
61;22;130;253;land;false;forest;1
62;237;103;110;land;false;forest;1
63;198;216;49;land;false;forest;1
64;223;54;254;land;false;forest;1
65;72;91;210;land;false;forest;1
66;253;184;249;land;false;forest;1
67;206;255;157;land;false;forest;1
68;248;162;148;land;false;forest;1
69;183;157;244;land;false;forest;1
70;184;249;218;land;false;forest;1
71;248;254;222;land;false;forest;1
72;130;79;228;land;false;forest;1
73;197;251;252;land;true;forest;1
74;58;230;131;land;false;forest;1
75;240;199;254;land;true;forest;1
76;74;226;249;land;false;forest;1
77;44;214;246;land;false;forest;1
78;149;236;245;land;false;forest;1
79;203;244;253;land;false;forest;1
80;197;60;220;land;false;forest;1
81;255;255;247;land;true;forest;1
82;224;223;254;land;false;forest;1
83;252;158;163;land;false;forest;1
84;174;234;253;land;false;forest;1
85;234;148;243;land;false;forest;1
86;208;254;195;land;false;forest;1
87;152;252;158;land;false;forest;1
88;152;236;245;land;false;forest;1
89;157;254;108;land;false;forest;1
90;190;231;252;land;false;forest;1
91;151;247;245;land;false;forest;1
